mlb_id,name,team,single,double,triple,hr,sb,r,rbi,cs,k,bb,avg,wt_avg,woba,std_plus,pa,ab,pos,summarized_pos,cutline_raw,cutline_rank,summarized_pos_cut_rank,vdp_score,vdp_position_discount,vdp_score_adj,vdp_score_norm,vdp_dollars
656811.0,Ryan O'Hearn,BAL,51.6516,15.1164,0.70135,10.14,2.4375,38.74,41.925,0.7445267,59.15,27.3,0.2606965,0.0395402,0.3225691,-0.3847098,325,297.7,"1B, OF",O,246.6575,103.0,84.0,-2.7242728174474427,-2.01,-0.7142728174474429,,
608348.0,Carson Kelly,CHC,44.533152,12.95676,1.068228,9.922176,2.5272,35.3484,36.612,0.4613325,68.04,29.808,0.2327742,0.0351966,0.3016896,-0.8203179,324,294.192,C,C,195.897856,30.0,20.0,-3.2506780604837155,-2.17,-1.0806780604837156,,
679032.0,Johan Rojas,PHI,55.03785,11.196144,2.268294,4.40271,20.988,37.524,30.21,3.8858909,65.19,14.946,0.2405677,0.0357013,0.268273,0.588347,318,303.054,OF,O,255.77026,101.0,84.0,-2.5387066435134398,-2.01,-0.52870664351344,,
676914.0,Davis Schneider,TOR,35.5509,15.20001,0.27216,12.04182,2.835,36.54,34.335,1.0232301,92.925,34.02,0.2244462,0.0329946,0.3128159,-0.6933733,315,280.98,"2B, OF",MI,199.19592,75.0,48.0,-3.26392843719918,-1.26,-2.00392843719918,,
676609.0,Jose Caballero,TB,50.67384,14.60592,1.85472,5.98752,25.872,37.968,30.24,7.4947965,86.688,23.52,0.2340054,0.0366932,0.2803385,1.3339252,336,312.48,"2B, 3B, SS",MI,281.22112,58.0,48.0,-2.313255917367475,-1.26,-1.0532559173674751,,
641598.0,Mitch Garver,SEA,34.811784,10.167768,0.0,10.811592,0.00306,32.13,35.496,0.0,84.15,35.802,0.2064824,0.0294866,0.2940266,-1.3471998,306,270.198,C,C,152.93885200000003,36.0,20.0,-3.698020913945839,-2.17,-1.5280209139458392,,
643289.0,Mauricio Dubon,HOU,57.16798,13.6701,0.83997,4.111705,3.6295,34.465,29.585,1.1330604,42.7,13.115,0.2596562,0.0369589,0.282527,-1.4490342,305,291.885,"1B, 2B, OF",MI,182.03273000000004,78.0,48.0,-3.298796499670581,-1.26,-2.038796499670581,,
672012.0,Tyler Black,MIL,43.823522,10.941762,1.46772,7.00942,12.986,33.522,31.71,2.6205534,75.802,35.334,0.2371597,0.0334247,0.3087746,-0.2083106,302,266.666,UT,O,223.78452000000001,108.0,84.0,-2.9332001347128496,-2.01,-0.9232001347128498,,
543309.0,Kyle Higashioka,TEX,35.589246,11.250096,0.287868,13.085478,0.894,31.29,36.058,0.6182794,84.93,17.284,0.2144968,0.0298303,0.2822988,-1.0259765,298,280.716,C,C,177.962868,33.0,20.0,-3.5286703420568326,-2.17,-1.3586703420568327,,
695657.0,Colson Montgomery,CHW,39.490605,10.936134,0.964656,7.02108,4.158,30.591,30.888,0.7605645,88.803,30.888,0.2195033,0.0304241,0.2880693,-1.4121322,297,266.112,SS,MI,153.76247999999998,83.0,48.0,-3.6400894424678722,-1.26,-2.380089442467872,,
nan,Agustin Ramirez,MIA,43.879968,13.669128,0.967626,9.93762,5.643,34.155,33.561,1.3959825,62.37,28.512,0.2549624,0.0353389,0.3266935,-0.6018916,297,268.488,C,C,228.78472000000002,28.0,20.0,-2.967406116609668,-2.17,-0.7974061166096682,,
642708.0,Amed Rosario,WAS,54.0995,12.80205,2.13672,4.58896,11.02,32.19,30.16,2.2415321,56.84,10.73,0.2636417,0.0356806,0.2886637,-0.6748288,290,279.27,"2B, OF",MI,223.06376,70.0,48.0,-2.9269451967114573,-1.26,-1.6669451967114572,,
664913.0,Seth Brown,ATH,37.2672,11.808,0.864,10.08,3.312,31.968,33.408,0.9376649,77.184,21.6,0.2252973,0.0302809,0.2923112,-1.0935501,288,266.4,"1B, OF",O,181.39200000000002,124.0,84.0,-3.4270744348314217,-2.01,-1.417074434831422,,
500743.0,Miguel Rojas,LAD,51.1175808,11.77176,0.478764,4.4044,5.6628,31.46,26.884,1.4750937,37.466,18.304,0.2531697,0.0337908,0.2870562,-1.4826906,286,267.696,SS,MI,174.73239999999996,80.0,48.0,-3.403642570655089,-1.26,-2.1436425706550892,,
nan,Joey Loperfido,TOR,36.24192,14.100658,0.988416,8.343764,6.6066,32.89,28.6,1.6323929,87.23,25.168,0.2287862,0.0305363,0.2983619,-1.0099269,286,260.832,OF,O,184.243584,123.0,84.0,-3.3758415269373807,-2.01,-1.365841526937381,,
690291.0,Jace Jung,DET,38.83752,12.2607,0.347985,6.13548,0.5415,31.635,28.215,0.5568039,74.385,34.485,0.2298532,0.0305714,0.3031189,-1.9489787,285,250.515,3B,CI,138.70538000000002,73.0,48.0,-3.770396671259198,-1.57,-2.200396671259198,,
nan,Billy Cook,PIT,40.03794,12.0042,0.50787,8.92449,6.555,31.065,33.345,1.8822648,82.08,22.23,0.2339479,0.031116,0.2962819,-0.8445674,285,262.77,OF,O,198.37194000000002,118.0,84.0,-3.244071965540059,-2.01,-1.2340719655400592,,
543877.0,Christian Vazquez,MIN,42.78837,10.478376,0.0,6.054006,1.39,27.0494,27.244,0.8444495,60.048,13.9,0.2246147,0.0291409,0.2612369,-2.0853823,278,264.1,C,C,124.76083599999997,40.0,20.0,-3.946138474059092,-2.17,-1.776138474059092,,
621438.0,Tyrone Taylor,NYM,36.144448,14.44905,1.21625,7.0056,7.506,30.024,31.692,1.5968194,67.832,14.178,0.2229357,0.0289231,0.2723222,-1.0830191,278,263.822,OF,O,174.1736,126.0,84.0,-3.4346323651904873,-2.01,-1.4246323651904875,,
nan,Jordan Beck,COL,43.022784,13.30488,1.5776,6.47496,7.616,32.096,29.104,1.7033217,75.344,23.664,0.2592464,0.032908,0.3178736,-1.0046962,272,248.336,OF,O,208.99375999999995,113.0,84.0,-3.109179362370672,-2.01,-1.099179362370672,,
571657.0,Kyle Farmer,COL,42.1064624,12.077657,1.17885,7.29261,2.168,31.978,29.539,1.628453,58.265,18.428,0.2480702,0.0313736,0.3007177,-1.5758271,271,252.572,"2B, 3B",CI,176.05766,68.0,48.0,-3.4463027253663827,-1.57,-1.8763027253663827,,
543685.0,Anthony Rendon,LAA,40.429944,11.686944,0.537072,3.954608,4.2612,30.82,26.8,1.2227622,41.54,27.872,0.2357433,0.0294845,0.2925553,-1.8513791,268,240.128,3B,CI,146.145648,71.0,48.0,-3.652900295650633,-1.57,-2.0829002956506333,,
nan,Ryan Bliss,SEA,39.670176,10.802792,0.848008,3.86232,18.886,30.324,23.674,2.66,72.618,21.28,0.2254957,0.0279924,0.2719885,-0.395577,266,244.72,2B,MI,201.87992,74.0,48.0,-3.119112229551818,-1.26,-1.8591122295518179,,
666160.0,Mickey Moniak,LAA,33.44512,10.0488,1.32765,9.21723,5.194,29.2825,31.2965,1.6848139,75.79,12.72,0.2142017,0.0264904,0.269586,-1.2472284,265,252.28,OF,O,166.15138,129.0,84.0,-3.573158639340522,-2.01,-1.5631586393405223,,
624431.0,Jose Trevino,CIN,36.811152,11.243232,0.0,7.1001,0.756,27.72,26.964,0.6421184,43.092,17.388,0.2350881,0.0276472,0.2889741,-2.0945145,252,234.612,C,C,142.13660000000002,38.0,20.0,-3.80798888022946,-2.17,-1.63798888022946,,
641943.0,Joshua Palacios,PIT,39.3966,9.236916,0.919512,6.178068,5.16,26.832,23.736,1.4301311,55.728,21.156,0.2353072,0.0283319,0.2900235,-1.8000955,258,236.844,OF,O,150.16040800000002,131.0,84.0,-3.7255350632309256,-2.01,-1.7155350632309259,,
518595.0,Travis d'Arnaud,LAA,34.8446484,10.6888896,0.0,11.00376,0.9918,29.4147,32.6511,0.2851707,64.989,17.748,0.2324227,0.02831,0.3006473,-1.4348895,261,243.252,C,C,177.86115999999998,34.0,20.0,-3.511781261939051,-2.17,-1.341781261939051,,
nan,Dillon Dingler,DET,34.885632,11.01312,0.312576,7.18848,0.3584,25.856,26.368,0.5831805,73.216,15.872,0.2223806,0.0265679,0.2751851,-2.244535,256,240.128,C,C,123.24288000000001,41.0,20.0,-4.005986353140736,-2.17,-1.8359863531407363,,
687093.0,Vaughn Grissom,BOS,45.304202,12.34948,1.609344,4.425696,5.842,30.48,26.416,1.3473631,44.196,20.066,0.2722508,0.0322718,0.3178207,-1.5580029,254,233.934,2B,MI,190.62217600000002,76.0,48.0,-3.2657691424233564,-1.26,-2.0057691424233566,,
665750.0,Leody Taveras,TEX,37.855398,11.801856,1.22682,5.44068,10.922,29.4386,24.638,2.3773592,53.34,18.542,0.2392136,0.0283557,0.2907128,-1.116782,254,235.458,OF,O,184.94928,121.0,84.0,-3.3351544474877466,-2.01,-1.3251544474877468,,
nan,Andy Pages,LAD,35.290098,13.03694,0.840348,9.9396,2.2339,31.877,33.634,0.7297983,55.22,20.582,0.2565207,0.0300481,0.3304448,-1.2307899,251,230.418,OF,O,207.41109999999998,115.0,84.0,-3.179518384895177,-2.01,-1.1695183848951771,,
nan,Tyler Wade,SD,38.3033028,7.718752,0.796172,1.037132,11.8723,26.355,18.574,3.1443827,57.479,18.825,0.2061176,0.024144,0.2384612,-1.8683122,251,232.175,"3B, OF",CI,114.26729199999998,79.0,48.0,-3.9419854201663296,-1.57,-2.3719854201663297,,
609280.0,Miguel Andujar,ATH,44.0979,11.703,0.747,3.237,2.6643,27.39,24.9,0.8292252,41.085,15.687,0.2562433,0.0297764,0.2894543,-2.2568624,249,233.313,OF,O,143.01050000000004,132.0,84.0,-3.7195944107117205,-2.01,-1.7095944107117207,,
607732.0,Jacob Stallings,COL,38.426112,9.974312,0.0,4.87692,0.248,25.792,22.816,0.3490148,58.28,21.08,0.2347847,0.0271733,0.2854166,-2.574505,248,226.92000000000002,C,C,113.79751999999998,45.0,20.0,-4.058131027290086,-2.17,-1.8881310272900862,,
680700.0,Richie Palacios,TB,42.8112216,12.087558,1.60632,3.45708,11.64,33.465,26.19,2.1754392,56.745,34.92,0.2341541,0.0317991,0.2975665,-0.9342273,291,256.08,"2B, OF",MI,182.17248,77.0,48.0,-3.2738105023755333,-1.26,-2.0138105023755335,,
595879.0,Javier Baez,DET,33.4459584,10.4035744,0.595848,5.937984,4.8556,24.156,26.352,1.1892987,59.78,10.98,0.2162191,0.0246209,0.257998,-1.9827663,244,233.02,SS,MI,129.90190399999997,90.0,48.0,-3.9136762597509747,-1.26,-2.6536762597509744,,
682619.0,Orelvis Martinez,TOR,35.26776,10.750152,0.0,9.082168,1.3664,28.06,29.524,0.3343627,65.636,19.52,0.2454565,0.0279502,0.3127099,-1.7328073,244,224.48,2B,MI,172.013008,81.0,48.0,-3.548021649361728,-1.26,-2.2880216493617276,,
656541.0,Sam Hilliard,COL,29.82672,9.65256,1.74,8.1972,5.28,26.88,28.776,1.5635278,75.12,22.8,0.227516,0.0254826,0.3057118,-1.5260528,240,217.2,OF,O,167.6952,128.0,84.0,-3.5714138661803445,-2.01,-1.5614138661803447,,
800050.0,Chase DeLauter,CLE,36.4167168,11.918213,0.791568,8.40085,2.0793,29.158,30.114,0.8203842,48.995,16.252,0.258262,0.0288057,0.3195434,-1.6362898,239,222.748,OF,O,186.59760000000003,120.0,84.0,-3.385789632048052,-2.01,-1.3757896320480523,,
621028.0,Kevin Newman,LAA,45.481222,9.516024,1.19739,2.267154,7.409,25.573,19.12,1.2971952,38.479,15.057,0.2610566,0.0291174,0.2882829,-2.0858813,239,223.943,"2B, SS",MI,150.09092399999997,84.0,48.0,-3.67214191997796,-1.26,-2.4121419199779597,,
nan,David Hamilton,BOS,33.616786,11.83455,1.25664,4.838064,16.898,28.322,23.086,4.2031379,60.928,18.802,0.2351574,0.026119,0.2905846,-0.6688818,238,219.198,"2B, SS",MI,203.13638399999996,73.0,48.0,-3.1497175082416797,-1.26,-1.8897175082416797,,
nan,Cole Young,SEA,38.67976,9.226308,0.94843,3.225376,8.092,27.132,20.944,0.952,44.744,20.23,0.2391508,0.0265625,0.2843007,-1.8971377,238,217.77,SS,MI,146.194256,85.0,48.0,-3.6911870691229898,-1.26,-2.4311870691229895,,
686676.0,Korey Lee,CHW,31.608927,10.564038,0.769776,6.06957,3.318,22.041,23.937,1.2211733,73.707,11.613,0.2174585,0.0240517,0.2637392,-2.3048503,237,225.387,C,C,115.57642000000001,44.0,20.0,-4.083074091477227,-2.17,-1.9130740914772275,,
nan,Colby Thomas,ATH,31.725,10.5515,0.705,8.695,2.35,24.675,26.555,1.07528,69.325,15.745,0.2356913,0.0258483,0.3005476,-1.9330855,235,219.255,OF,O,154.125,130.0,84.0,-3.754860428237519,-2.01,-1.7448604282375193,,
608701.0,Rob Refsnyder,BOS,35.7211601,11.070995,0.738144,7.217408,1.864,29.125,27.494,0.9043609,59.415,22.601,0.260209,0.0282943,0.3290396,-1.8766672,233,210.399,OF,O,174.463448,125.0,84.0,-3.486411672239805,-2.01,-1.4764116722398053,,
nan,Caleb Durbin,MIL,34.930428,8.8963827,0.226476,6.39119,9.2035,25.397,20.97,2.6019318,33.785,20.504,0.2373902,0.025813,0.2976169,-1.5480733,233,212.496,2B,MI,166.60263999999998,82.0,48.0,-3.5918201241348733,-1.26,-2.3318201241348735,,
nan,Dane Myers,MIA,33.654852,10.631544,0.250866,5.300064,6.006,23.562,20.097,1.3139118,65.373,15.015,0.2307444,0.024875,0.2788236,-2.1268912,231,215.985,OF,O,132.163384,136.0,84.0,-3.912045704686701,-2.01,-1.9020457046867012,,
nan,Angel Martinez,CLE,39.2088,11.092755,0.84456,3.876,3.825,30.345,25.5,1.2586083,48.96,23.46,0.2376355,0.0282795,0.2895747,-2.0052483,255,231.54,OF,O,142.531,133.0,84.0,-3.7000383621906767,-2.01,-1.690038362190677,,
nan,Ben Rice,NYY,28.89216,9.83934,0.0,9.020592,1.1856,27.36,25.08,0.7432652,58.14,23.256,0.2332283,0.0248163,0.3158568,-2.0303492,228,204.744,1B,CI,151.18755199999998,70.0,48.0,-3.7711522403153057,-1.57,-2.201152240315306,,
679529.0,Spencer Torkelson,DET,28.659204,9.548528,0.0,9.773712,0.01135,23.835,26.332,0.2018324,59.928,20.203,0.232022,0.0245796,0.3120364,-2.1669864,227,206.797,1B,CI,144.23602200000002,72.0,48.0,-3.8819245474733415,-1.57,-2.3119245474733416,,
nan,Pedro Pages,STL,34.351096,7.297088,0.224644,5.760288,0.226,22.6,23.504,0.4347218,58.534,16.046,0.2268741,0.0239284,0.2764323,-2.6801312,226,209.954,C,C,108.945728,47.0,20.0,-4.147325211840058,-2.17,-1.977325211840058,,
nan,Jacob Melton,HOU,35.44335,10.7568,0.8262,4.19985,11.0025,26.55,21.375,2.1070841,55.125,15.75,0.2448086,0.0257057,0.2904566,-1.5123495,225,209.25,OF,O,171.8116,127.0,84.0,-3.472676186966813,-2.01,-1.4626761869668132,,
nan,Christian Moore,LAA,34.960602,9.301776,1.11723,4.230756,3.345,25.645,23.192,0.8468465,57.757,13.826,0.2371727,0.0246825,0.2793537,-2.3682448,223,209.174,2B,MI,128.609536,91.0,48.0,-3.887239347630891,-1.26,-2.6272393476308906,,
665828.0,Oswaldo Cabrera,NYY,31.0464,10.12704,0.65384,4.11026,3.08,25.52,22.22,1.0544761,43.34,15.4,0.2245237,0.0230518,0.2726966,-2.5000166,220,204.6,3B,CI,114.94156000000001,78.0,48.0,-4.02191394355476,-1.57,-2.45191394355476,,
605170.0,Victor Caratini,HOU,36.244938,9.161208,0.0,6.1090707,1.2483,25.185,22.776,0.3718753,43.581,17.958,0.2562411,0.0261886,0.3111515,-2.3983579,219,201.042,C,C,143.7759242,37.0,20.0,-3.809451053751093,-2.17,-1.6394510537510931,,
650391.0,Eloy Jimenez,TB,38.835349,9.465834,0.0,8.75457,1.0755,28.919,31.07,0.3390924,48.039,17.925,0.2580832,0.0287858,0.3183559,-1.6916951,239,221.075,UT,O,184.80792,122.0,84.0,-3.408067144043364,-2.01,-1.398067144043364,,
596103.0,Austin Slater,CHW,32.515525,7.91673,0.69832,3.600175,4.085,24.94,20.425,0.9621952,59.77,24.51,0.2348194,0.0235609,0.2973442,-2.4954559,215,190.49,OF,O,121.26604999999999,140.0,84.0,-3.9618690658158116,-2.01,-1.9518690658158118,,
nan,Santiago Espinal,CIN,31.9568886,7.197372,0.47229,2.256254,4.004,19.474,17.654,1.0659997,23.842,12.376,0.2469156,0.020972,0.280482,-2.9815994,182,169.624,"2B, 3B",CI,106.18952399999999,83.0,48.0,-4.138223315630852,-1.57,-2.568223315630852,,
nan,Matt Mervis,MIA,29.11788,9.22049,0.0,5.75512,1.935,21.93,24.08,0.4011318,65.575,13.975,0.2193433,0.0220081,0.2718197,-2.557684,215,201.025,UT,O,111.20071999999999,141.0,84.0,-4.111463793343961,-2.01,-2.101463793343961,,
nan,Ben Rortvedt,TB,28.582848,7.928928,0.0,3.42144,0.216,21.7512,19.8072,0.3300664,57.24,20.088,0.2038324,0.0205469,0.2589817,-3.166287,216,195.912,C,C,68.81344,52.0,20.0,-4.486111341310015,-2.17,-2.316111341310015,,
nan,Zach DeLoach,CHW,28.638225,8.10084,0.0,4.323165,3.135,18.601,20.9,0.9844702,63.745,20.482,0.217816,0.021245,0.2788713,-2.7936473,209,188.518,OF,O,96.09799,147.0,84.0,-4.2629228939501465,-2.01,-2.2529228939501467,,
nan,Will Wagner,TOR,33.56496,9.600448,0.539136,4.394208,3.12,23.504,20.592,0.3996262,39.936,18.72,0.2541143,0.0246668,0.3089511,-2.5287829,208,189.28,2B,MI,132.877248,87.0,48.0,-3.886958472627398,-1.26,-2.626958472627398,,
669261.0,Jack Suwinski,PIT,12.93369,4.20147,0.18711,3.8682,2.31,11.55,10.71,0.6159575,31.08,10.5,0.2242378,0.010988,0.3047669,-3.8264857,105,94.5,OF,O,69.7792,154.0,84.0,-4.61040600464693,-2.01,-2.6004060046469304,,
693049.0,Oscar Colas,CHW,29.754725,9.733605,0.33292,3.63465,2.46,20.705,19.475,1.1417595,57.81,13.94,0.2274464,0.0217597,0.2726364,-2.8976354,205,191.06,OF,O,97.4079,145.0,84.0,-4.233423469048774,-2.01,-2.2234234690487744,,
686823.0,Will Brennan,CLE,35.588,9.57022,0.8487,3.31075,4.2435,21.402,21.607,1.2819788,31.775,11.275,0.2545757,0.0243552,0.288504,-2.5511155,205,193.725,OF,O,130.375,137.0,84.0,-3.8962320087314053,-2.01,-1.8862320087314055,,
nan,Drew Romo,COL,29.99888,8.46773,0.29725,4.0101075,0.205,22.345,19.475,0.7144777,35.465,23.575,0.2357667,0.0225557,0.3021156,-3.0348142,205,181.425,C,C,98.300645,50.0,20.0,-4.222382186115642,-2.17,-2.0523821861156417,,
nan,Trenton Brooks,SD,29.18995,8.865225,0.32513,3.81177,3.075,22.14,19.475,0.5904409,46.945,21.32,0.2297042,0.0219757,0.291662,-2.7598185,205,183.68,1B,CI,106.79562,82.0,48.0,-4.13446416857498,-1.57,-2.56446416857498,,
nan,Kristian Campbell,BOS,30.917628,10.59474,1.07712,5.529216,7.9356,25.908,22.032,1.4523479,48.552,22.644,0.2653273,0.0252599,0.3382887,-1.7409352,204,181.356,2B,MI,179.377296,79.0,48.0,-3.4351709952555907,-1.26,-2.1751709952555904,,
596142.0,Gary Sanchez,BAL,22.898532,6.941916,0.0,8.92515,0.199,22.1487,23.9596,0.195725,57.511,18.308,0.2145396,0.0199242,0.2989121,-2.5148917,199,180.692,C,C,121.07049999999998,42.0,20.0,-4.0952829773954464,-2.17,-1.9252829773954465,,
nan,Luke Keaschall,MIN,28.312416,8.29224,0.383328,5.749128,5.148,22.6512,20.4336,1.1512775,50.49,17.424,0.2366711,0.0218691,0.3008344,-2.2993503,198,180.576,UT,O,136.828368,135.0,84.0,-3.8829845732091175,-2.01,-1.8729845732091177,,
624641.0,Edmundo Sosa,PHI,28.6095942,8.5009716,1.00881,4.2174,3.7422,22.176,19.8,1.1019563,50.49,9.504,0.224603,0.020754,0.2650846,-2.676405,198,188.496,"2B, 3B, SS",MI,108.47139999999997,93.0,48.0,-4.118919121430368,-1.26,-2.858919121430368,,
nan,Drake Baldwin,ATL,29.131088,8.5004612,0.3724,4.494476,0.392,20.972,20.58,0.249182,42.336,19.992,0.2414573,0.022086,0.3051173,-2.9907825,196,176.008,C,C,106.02285599999998,48.0,20.0,-4.167265908174585,-2.17,-1.997265908174585,,
nan,Oliver Dunn,MIL,24.923535,6.847659,0.75816,4.52595,3.8415,21.645,18.525,1.0040197,63.375,20.475,0.2123209,0.0193218,0.2822365,-2.742033,195,174.525,3B,CI,100.17819999999999,85.0,48.0,-4.211139155873444,-1.57,-2.641139155873444,,
nan,Adrian Del Castillo,ARI,26.0960805,9.10035,1.046304,5.963328,0.189,20.223,21.735,0.3001815,46.305,15.687,0.2435251,0.0214796,0.3115026,-2.8792692,189,173.313,C,C,116.327968,43.0,20.0,-4.10728581516865,-2.17,-1.93728581516865,,
672724.0,Oswald Peraza,NYY,24.4944,7.975044,0.561708,5.608197,5.859,21.0357,18.522,1.7068119,46.305,15.876,0.2231889,0.0196859,0.2895204,-2.419821,189,173.124,3B,CI,123.935582,75.0,48.0,-4.023426085515216,-1.57,-2.4534260855152157,,
602104.0,Ramon Urias,BAL,27.9771072,7.651224,0.811408,4.9491,1.3724,20.8116,20.6424,0.4147375,40.984,13.348,0.2369789,0.0207916,0.2909745,-2.8847851,188,174.652,3B,CI,110.8126,80.0,48.0,-4.134432861467121,-1.57,-2.564432861467121,,
656716.0,Zach McKinstry,DET,27.43476,7.9587,0.45177,2.42424,7.955,19.795,16.465,1.5513633,40.515,14.8,0.22485,0.0194127,0.2702342,-2.6059622,185,170.2,"3B, SS, OF",CI,109.64044000000001,81.0,48.0,-4.094088291782927,-1.57,-2.5240882917829266,,
608596.0,Tom Murphy,SF,26.371935,7.26199,0.42402,5.8941,0.0185,19.61,20.5535,0.4313864,54.02,12.95,0.2322118,0.0200482,0.2908681,-3.0107927,185,172.05,C,C,103.73409999999998,49.0,20.0,-4.234100723855966,-2.17,-2.064100723855966,,
23789.0,Blaze Alexander,ARI,24.714826,7.35946,1.002016,3.863264,5.068,22.625,21.539,0.7021396,49.594,13.937,0.2211116,0.0186771,0.2762025,-2.5631303,181,167.063,SS,MI,117.78458400000002,92.0,48.0,-4.003514902597723,-1.26,-2.743514902597723,,
687231.0,Darell Hernaiz,ATH,30.5709,7.602,0.724,3.439,5.43,20.453,15.385,0.9357237,30.77,14.842,0.254793,0.0215222,0.3028107,-2.7326655,181,166.158,3B,CI,122.30199999999999,76.0,48.0,-4.011133366832666,-1.57,-2.4411333668326654,,
621035.0,Chris Taylor,LAD,21.6675,7.056,0.60264,4.7916,3.06,19.8,16.74,0.9226507,61.02,16.92,0.2092086,0.0175741,0.2790794,-2.978258,180,163.07999999999998,"2B, 3B, OF",CI,90.04960000000001,87.0,48.0,-4.336499382581011,-1.57,-2.766499382581011,,
nan,Brett Sullivan,SD,23.638704,6.80388,0.280722,2.742615,1.3806,18.4257,16.992,0.4223524,34.692,12.213,0.2030859,0.0167754,0.2473102,-3.424343,177,164.787,C,C,63.40708999999999,54.0,20.0,-4.556360922055417,-2.17,-2.3863609220554167,,
nan,Shay Whitcomb,HOU,23.554125,7.8435,0.48195,5.988675,4.9,18.55,19.425,1.2717662,45.85,14.175,0.2354625,0.01923,0.3038794,-2.5544197,175,160.825,3B,CI,126.55705,74.0,48.0,-4.017947073072789,-1.57,-2.447947073072789,,
656248.0,Sean Bouchard,COL,24.900792,8.51121,0.5046,4.32216,1.74,20.184,18.444,0.9739442,48.546,18.966,0.2466476,0.0200284,0.3174081,-3.0202858,174,155.034,OF,O,109.85496000000002,143.0,84.0,-4.1398763287158005,-2.01,-2.1298763287158007,,
nan,Tyler Locklear,SEA,24.452568,6.42408,0.277356,6.063552,1.566,17.574,18.444,0.87,54.288,12.876,0.230987,0.0187567,0.2938586,-2.9973359,174,161.124,1B,CI,104.123312,84.0,48.0,-4.258330361838636,-1.57,-2.688330361838636,,
nan,Alex Call,WAS,25.712125,7.637085,0.477999,3.6785855,4.2558,18.165,16.7983,1.3714745,32.005,19.722,0.2446913,0.0197554,0.3124435,-2.9267779,173,153.278,OF,O,109.999113,142.0,84.0,-4.143419883193515,-2.01,-2.1334198831935156,,
680118.0,Dairon Blanco,KC,26.699216,7.65142,1.16874,2.8638,25.628,23.048,16.34,5.2280718,40.936,11.696,0.2394399,0.0192196,0.2837616,-0.5011042,172,160.304,OF,O,217.79479999999998,111.0,84.0,-3.022916836577316,-2.01,-1.012916836577316,,
nan,Brady House,WAS,25.61475,6.33726,0.46971,5.0439,4.896,18.02,18.615,0.4267423,50.83,7.65,0.2307707,0.0183084,0.2745337,-2.71955,170,162.35,3B,CI,115.66340000000001,77.0,48.0,-4.1122064377592595,-1.57,-2.5422064377592593,,
nan,David Fry,CLE,23.5713088,7.889596,0.139932,4.97705,1.6224,19.7054,20.0434,0.473329,39.715,15.21,0.2378431,0.0187585,0.3041884,-2.9772052,169,153.79,"C, 1B, OF",C,109.6819,46.0,20.0,-4.145976757349725,-2.17,-1.9759767573497253,,
nan,Ronny Mauricio,NYM,24.396164,7.66584,0.5915,6.81408,5.07,19.435,17.914,1.3304118,40.729,9.802,0.2479151,0.0195528,0.310555,-2.4661882,169,159.198,2B,MI,139.73448,86.0,48.0,-3.923777038477365,-1.26,-2.663777038477365,,
nan,Chandler Simpson,TB,15.844332,3.732624,0.812544,0.09108,9.292,10.212,6.44,2.1626625,12.42,8.28,0.2446319,0.0105032,0.2810241,-3.6059592,92,83.72,OF,O,78.59048,152.0,84.0,-4.455921233223013,-2.01,-2.4459212332230136,,
663853.0,Romy Gonzalez,BOS,23.9946692,7.942519,0.87648,4.0172,7.802,19.4386,19.588,1.7754256,46.314,8.632,0.2340429,0.0181311,0.2801285,-2.4243115,166,157.368,"1B, 2B, SS",MI,130.79840000000002,89.0,48.0,-3.914212657344594,-1.26,-2.654212657344594,,
nan,Emmanuel Rodriguez,MIN,20.439912,6.95208,0.642752,6.02497,6.474,19.173,16.5004,0.967335,52.954,18.26,0.2305382,0.0178596,0.3161946,-2.4965852,166,147.74,OF,O,128.12662,138.0,84.0,-4.0106996915940165,-2.01,-2.0006996915940167,,
nan,Alex Jackson,NYY,20.7168,4.77582,0.0,2.189208,0.0166,18.758,16.102,0.3389552,47.808,13.114,0.1810619,0.0140267,0.227401,-3.7413647,166,152.886,C,C,41.052248,65.0,20.0,-4.752433474970037,-2.17,-2.5824334749700375,,
nan,Adael Amador,COL,26.85696,6.9568,0.928,2.484,2.08,18.24,15.2,1.7038194,32.96,18.08,0.262301,0.0195857,0.3211663,-3.3390544,160,141.92000000000002,2B,MI,99.26399999999998,94.0,48.0,-4.231791603861703,-1.26,-2.9717916038617034,,
682641.0,Luis Matos,SF,26.202087,8.048103,0.546642,3.517875,0.636,17.808,18.921,0.6382272,23.532,8.745,0.2549979,0.0189214,0.2964925,-3.3172327,159,150.255,OF,O,100.49025,144.0,84.0,-4.226759031469645,-2.01,-2.2167590314696453,,
666181.0,Will Benson,CIN,9.171204,3.26508,0.3979,3.11052,4.324,11.316,9.476,1.0441317,32.66,10.488,0.1956117,0.0083985,0.2860583,-3.8096362,92,81.512,OF,O,64.35512,158.0,84.0,-4.6407706433826945,-2.01,-2.6307706433826947,,
nan,Tyler Heineman,TOR,19.99404,5.135904,0.0,2.154852,0.0765,15.453,13.923,0.6296533,35.955,13.005,0.1948984,0.0139162,0.2445334,-3.9151736,153,139.995,C,C,41.068611999999995,64.0,20.0,-4.791058265357057,-2.17,-2.621058265357057,,
nan,Grant McCray,SF,20.303913,6.395303,1.211322,2.6727,4.983,16.006,13.439,1.0929161,47.716,11.325,0.21896,0.0154299,0.2716753,-3.264913,151,139.675,OF,O,82.16619999999999,151.0,84.0,-4.406800994314653,-2.01,-2.3968009943146535,,
